id,resource_type,label,source_url,host,lessons,legacy_source_files,local_matches,suggested_action,status,new_url,notes
resource-0210,link,https://www.WantToKnow.info/05...,https://www.WantToKnow.info/050520schooldietchange,www.wanttoknow.info,10,tc10b.php,,review-external-link,needs-review,,
resource-0211,link,https://www.WantToKnow.info/aspartamemsgcoverup,https://www.WantToKnow.info/aspartamemsgcoverup,www.wanttoknow.info,10;11,tc10a.php;tc11b.php,,review-external-link,needs-review,,
resource-0212,link,https://www.WantToKnow.info/cancercuresnewsarticles,https://www.WantToKnow.info/cancercuresnewsarticles,www.wanttoknow.info,10;11,tc10a.php;tc11b.php,,review-external-link,needs-review,,
resource-0213,link,https://www.WantToKnow.info/deception10pg,https://www.WantToKnow.info/deception10pg,www.wanttoknow.info,10,tc10b.php,,review-external-link,needs-review,,
resource-0214,link,https://www.WantToKnow.info/heal...,https://www.WantToKnow.info/healthnewsarticles,www.wanttoknow.info,10,tc10b.php,,review-external-link,needs-review,,
resource-0215,link,https://www.WantToKnow.info/health/cancercures/cancer_cures,https://www.WantToKnow.info/health/cancercures/cancer_cures,www.wanttoknow.info,10;11,tc10a.php;tc11b.php,,review-external-link,needs-review,,
resource-0216,link,https://www.WantToKnow.info/health/health-corruption,https://www.WantToKnow.info/health/health-corruption,www.wanttoknow.info,10;11,tc10a.php;tc11b.php,,review-external-link,needs-review,,
resource-0217,link,https://www.WantToKnow.info/healthinformation,https://www.WantToKnow.info/healthinformation,www.wanttoknow.info,10,tc10b.php,,review-external-link,needs-review,,
resource-0218,link,https://www.WantToKnow.info/healthvideodocumentaryfutureoffood,https://www.WantToKnow.info/healthvideodocumentaryfutureoffood,www.wanttoknow.info,10;11,tc10a.php;tc11b.php,,review-external-link,needs-review,,
resource-0219,link,https://www.weboflove.org/050720heartmath,https://www.weboflove.org/050720heartmath,www.weboflove.org,10;11,tc10b.php;tc11b.php,,review-external-link,needs-review,,
resource-0220,link,Jitterbug Perfume,http://www.amazon.com/Jitterbug-Perfume-Tom-Robbins/dp/0553348981?tag=wanttinfo-20,www.amazon.com,10,tc10b.php,,review-external-link,needs-review,,
resource-0221,media-file,junk_food_choose.jpg,https://www.personalgrowthcourses.net/sacred_cows/junk_food_choose.jpg,www.personalgrowthcourses.net,10,tc10a.php,,review-legacy-hosted,needs-review,,
resource-0222,link,many groups,http://www.google.com/search?q=%22health+activist%22,www.google.com,10,tc10b.php,,review-external-link,needs-review,,
resource-0223,link,"over 5,000 members",https://www.rcpsych.ac.uk/members/special-interest-groups/spirituality/about-us,www.rcpsych.ac.uk,10,tc10b.php,,review-external-link,needs-review,,
resource-0224,link,spread the word,https://www.WantToKnow.info/healthemail,www.wanttoknow.info,10,tc10a.php,,review-external-link,needs-review,,
resource-0225,link,www.WantToKnow.info/health/cancercures...,https://www.WantToKnow.info/health/cancercures/cancer_cures_video,www.wanttoknow.info,10,tc10b.php,,review-external-link,needs-review,,
resource-0226,media-file,zen_bowl.jpg,https://www.personalgrowthcourses.net/images/zen_bowl.jpg,www.personalgrowthcourses.net,10,tc10b.php,,review-legacy-hosted,needs-review,,
resource-0227,media-file,boy_eye_teka.jpg,https://www.personalgrowthcourses.net/images/boy_eye_teka.jpg,www.personalgrowthcourses.net,11,tc11b.php,,review-legacy-hosted,needs-review,,
resource-0228,media-file,butterfly_transformation.jpg,https://www.personalgrowthcourses.net/images/butterfly_transformation.jpg,www.personalgrowthcourses.net,11,tc11a.php,,review-legacy-hosted,needs-review,,
resource-0229,link,Click Here,http://support.personalgrowthcourses.net/user/me/edit/Transformation+Course+-+Lesson+11,support.personalgrowthcourses.net,11,tc11b.php,,review-external-link,needs-review,,
resource-0230,link,Emotional Genius,http://www.amazon.com/Emotional-Genius-Discovering-Deepest-Language/dp/0965658341/ref=pd_bbs_sr_1?tag=wanttinfo-20&ie=UTF8&s=books&qid=1215255645&sr=1-1,www.amazon.com,11,tc11b.php,,review-external-link,needs-review,,
resource-0231,link,https://www.newsarticles.media/secretsocietiesnewsarticles,https://www.newsarticles.media/secretsocietiesnewsarticles,www.newsarticles.media,11,tc11b.php,,review-external-link,needs-review,,
resource-0232,media,https://www.personalgrowthcourses.net/video/elephant_artist,https://www.personalgrowthcourses.net/video/elephant_artist,www.personalgrowthcourses.net,11,tc11b.php,legacy-archive|exact-stem|/mnt/c/datasources/transformation-team-site/archive/original-httpdocs/video/elephant_artist.php;WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/ELEPHANT_ARTIST.mp4,migrate-local-video-candidate,needs-review,,
resource-0233,media,https://www.personalgrowthcourses.net/video/gratefulness...,https://www.personalgrowthcourses.net/video/gratefulness_david_steindl_rast,www.personalgrowthcourses.net,11;21,tc11a.php;tc11b.php;trfc21b.php,WTKvideos|normalized-stem|/mnt/c/datasources/WTKvideos/GRATEFULNESS_DAVID_STEINDL-RAST.mp4,migrate-local-video-candidate,needs-review,,
resource-0234,media,https://www.personalgrowthcourses.net/video/perceptual_experiment,https://www.personalgrowthcourses.net/video/perceptual_experiment,www.personalgrowthcourses.net,11,tc11b.php,legacy-archive|exact-stem|/mnt/c/datasources/transformation-team-site/archive/original-httpdocs/video/perceptual_experiment.php;WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/PERCEPTUAL_EXPERIMENT.mp4,migrate-local-video-candidate,needs-review,,
resource-0235,media,https://www.personalgrowthcourses.net/video/the_shift_pgc,https://www.personalgrowthcourses.net/video/the_shift_pgc,www.personalgrowthcourses.net,11,tc11b.php,,review-legacy-hosted,needs-review,,
resource-0236,link,https://www.WantToKnow.info/070707newparadigm,https://www.WantToKnow.info/070707newparadigm,www.wanttoknow.info,11;17;21,tc11a.php;tc11b.php;trfc17a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0237,link,https://www.WantToKnow.info/i/christmas-stories...,https://www.WantToKnow.info/i/christmas-stories/inspirational-christmas-story,www.wanttoknow.info,11,tc11b.php,,review-external-link,needs-review,,
resource-0238,link,https://www.WantToKnow.info/mediainformation#project,https://www.WantToKnow.info/mediainformation#project,www.wanttoknow.info,11,tc11b.php,,review-external-link,needs-review,,
resource-0239,link,https://www.weboflove.org/transformation,https://www.weboflove.org/transformation,www.weboflove.org,11;17;21,tc11a.php;tc11b.php;trfc17a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0240,link,https://www.weboflove.org/youweremadeforthis,https://www.weboflove.org/youweremadeforthis,www.weboflove.org,11,tc11b.php,,review-external-link,needs-review,,
resource-0241,link,International Space Federation,https://spacefed.com/,spacefed.com,11,tc11a.php,,review-external-link,needs-review,,
resource-0242,media-file,no_accidents_car.jpg,https://www.personalgrowthcourses.net/sacred_cows/no_accidents_car.jpg,www.personalgrowthcourses.net,11,tc11b.php,,review-legacy-hosted,needs-review,,
resource-0243,media-file,Transformational Beam of Light,https://www.personalgrowthcourses.net/images/southwestcanyonbeam.jpg,www.personalgrowthcourses.net,11,tc11a.php,,review-legacy-hosted,needs-review,,
resource-0244,link,www.gratefulness.org,http://www.gratefulness.org,www.gratefulness.org,11;21,tc11a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0245,media-file,cappuchino_alternative_energy.jpg,https://www.personalgrowthcourses.net/sacred_cows/cappuchino_alternative_energy.jpg,www.personalgrowthcourses.net,12,tc12a.php,,review-legacy-hosted,needs-review,,
resource-0246,link,charging breath,https://www.weboflove.org/loveideasexercises#chargingbreath,www.weboflove.org,12,tc12b.php,,review-external-link,needs-review,,
resource-0247,link,Click Here,http://support.personalgrowthcourses.net/user/me/edit/Transformation+Course+-+Lesson+12,support.personalgrowthcourses.net,12,tc12b.php,,review-external-link,needs-review,,
resource-0248,link,E = mc2,http://en.wikipedia.org/wiki/Mass-energy_equivalence,en.wikipedia.org,12,tc12a.php,,review-external-link,needs-review,,
resource-0249,media-file,energy_ball.jpg,https://www.personalgrowthcourses.net/images/energy_ball.jpg,www.personalgrowthcourses.net,12,tc12a.php,,review-legacy-hosted,needs-review,,
resource-0250,media,https://www.personalgrowthcourses.net/video/cheetah_antelope,https://www.personalgrowthcourses.net/video/cheetah_antelope,www.personalgrowthcourses.net,12;21,tc12b.php;trfc21b.php,WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/CHEETAH_ANTELOPE.mp4,migrate-local-video-candidate,needs-review,,
resource-0251,link,https://www.WantToKnow.info/060630newenergy...,https://www.WantToKnow.info/060630newenergyvideodocumentary,www.wanttoknow.info,12,tc12b.php,,review-external-link,needs-review,,
resource-0252,link,https://www.WantToKnow.info/energy/fuel_econ...,https://www.WantToKnow.info/energy/fuel_economy_gas_mileage,www.wanttoknow.info,12,tc12b.php,,review-external-link,needs-review,,
resource-0253,link,https://www.WantToKnow.info/energycrisissolutionsvideodocumentary,https://www.WantToKnow.info/energycrisissolutionsvideodocumentary,www.wanttoknow.info,12;21,tc12a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0254,link,https://www.WantToKnow.info/freeenergy,https://www.WantToKnow.info/freeenergy,www.wanttoknow.info,12,tc12b.php,,review-external-link,needs-review,,
resource-0255,link,https://www.WantToKnow.info/newenergy...,https://www.WantToKnow.info/newenergyinformation,www.wanttoknow.info,12,tc12b.php,,review-external-link,needs-review,,
resource-0256,link,https://www.WantToKnow.info/newenergyinventionsnewsarticles,https://www.WantToKnow.info/newenergyinventionsnewsarticles,www.wanttoknow.info,12;21,tc12b.php;trfc21b.php,,review-external-link,needs-review,,
resource-0257,link,https://www.WantToKnow.info/newenergysources,https://www.WantToKnow.info/newenergysources,www.wanttoknow.info,12;21,tc12a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0258,link,https://www.WantToKnow.info/resources#newenergy,https://www.WantToKnow.info/resources#newenergy,www.wanttoknow.info,12,tc12b.php,,review-external-link,needs-review,,
resource-0259,media-file,Hubble Photo of Eagle Nebula,https://www.personalgrowthcourses.net/images/eaglenebula.jpg,www.personalgrowthcourses.net,12,tc12b.php,,review-legacy-hosted,needs-review,,
resource-0260,media-file,Hubble Photo of Spiral Galaxies Connecting,https://www.personalgrowthcourses.net/images/spiralgalaxy.jpg,www.personalgrowthcourses.net,12,tc12b.php,,review-legacy-hosted,needs-review,,
resource-0261,link,"John F. Kennedy, 1963",http://web.archive.org/web/20080801211046/http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2008/06/10/DD3C10U64S.DTL,web.archive.org,12,tc12a.php,,review-archived-link,needs-review,,
resource-0262,link,Nikola Tesla,http://en.wikipedia.org/wiki/Nikola_Tesla,en.wikipedia.org,12,tc12b.php,,review-external-link,needs-review,,
resource-0263,link,Wilhelm Reich,http://en.wikipedia.org/wiki/Wilhelm_Reich,en.wikipedia.org,12,tc12b.php,,review-external-link,needs-review,,
resource-0264,link,www.space.com,http://www.space.com/995-happy-15th-hubble-stunning-pictures.html,www.space.com,12,tc12b.php,,review-external-link,needs-review,,
resource-0265,link,www.space.com,http://www.space.com/bestimg/result.php?back=&cat=best2005,www.space.com,12,tc12b.php,,review-external-link,needs-review,,
resource-0266,link,zero-point energy,http://www.calphysics.org/zpe.html,www.calphysics.org,12,tc12a.php;tc12b.php,,review-external-link,needs-review,,
resource-0267,link,Anthony Robbins,http://www.tonyrobbins.com/,www.tonyrobbins.com,13,tc13a.php,,review-external-link,needs-review,,
resource-0268,media-file,castle_view_teka.jpg,https://www.personalgrowthcourses.net/images/castle_view_teka.jpg,www.personalgrowthcourses.net,13,tc13b.php,,review-legacy-hosted,needs-review,,
resource-0269,link,Click Here,http://support.personalgrowthcourses.net/user/me/edit/Transformation+Course+-+Lesson+13,support.personalgrowthcourses.net,13,tc13b.php,,review-external-link,needs-review,,
resource-0270,media-file,core_ocean.jpg,https://www.personalgrowthcourses.net/images/core_ocean.jpg,www.personalgrowthcourses.net,13,tc13a.php,,review-legacy-hosted,needs-review,,
resource-0271,media-file,feel_empty_pizza.jpg,https://www.personalgrowthcourses.net/sacred_cows/feel_empty_pizza.jpg,www.personalgrowthcourses.net,13,tc13a.php,,review-legacy-hosted,needs-review,,
resource-0272,link,http://www.amazon.com...,http://www.amazon.com/exec/obidos/ASIN/1572242086/qid%3D1109939371/sr%3D11-1/ref%3Dsr%5F11%5F1/102-6288596-7501746?tag=wanttinfo-20,www.amazon.com,13,tc13b.php,,review-external-link,needs-review,,
resource-0273,link,http://www.amazon.com/exec...,http://www.amazon.com/exec/obidos/ASIN/1931977038/qid=1087490441/sr=ka-1/ref=pd_ka_1/104-9750746-8260752?tag=wanttinfo-20,www.amazon.com,13,tc13b.php,,review-external-link,needs-review,,
resource-0274,link,https://web.archive.org/web/20...,https://web.archive.org/web/20060813191711/http://www.skysite.org/core.html,web.archive.org,13,tc13b.php,,review-archived-link,needs-review,,
resource-0275,link,https://www.personalgrowthcourses.net/stories/anon.blessingindisguise,https://www.personalgrowthcourses.net/stories/anon.blessingindisguise,www.personalgrowthcourses.net,13;21,tc13a.php;trfc21b.php,,review-legacy-hosted,needs-review,,
resource-0276,media,https://www.personalgrowthcourses.net/video/life_risk,https://www.personalgrowthcourses.net/video/life_risk,www.personalgrowthcourses.net,13;21,tc13a.php;trfc21b.php,WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/LIFE_RISK.mp4,migrate-local-video-candidate,needs-review,,
resource-0277,media,https://www.personalgrowthcourses.net/video/softball_miracle,https://www.personalgrowthcourses.net/video/softball_miracle,www.personalgrowthcourses.net,13;21,tc13b.php;trfc21b.php,legacy-archive|exact-stem|/mnt/c/datasources/transformation-team-site/archive/original-httpdocs/video/softball_miracle.php;WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/SOFTBALL_MIRACLE.mp4,migrate-local-video-candidate,needs-review,,
resource-0278,link,https://www.weboflove.org/bestinspirationalpoems,https://www.weboflove.org/bestinspirationalpoems,www.weboflove.org,13,tc13b.php,,review-external-link,needs-review,,
resource-0279,link,https://www.weboflove.org/bestinspirationalpoems#that,https://www.weboflove.org/bestinspirationalpoems#that,www.weboflove.org,13;21,tc13a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0280,link,https://www.weboflove.org/coreissue,https://www.weboflove.org/coreissue,www.weboflove.org,13;21,tc13b.php;trfc21b.php,,review-external-link,needs-review,,
resource-0281,link,https://www.weboflove.org/fearrunsrampant,https://www.weboflove.org/fearrunsrampant,www.weboflove.org,13;21,tc13b.php;trfc21b.php,,review-external-link,needs-review,,
resource-0282,media-file,Young Woman Meditating with Tree,https://www.personalgrowthcourses.net/images/youngwomantreemeditation.jpg,www.personalgrowthcourses.net,13,tc13b.php,,review-legacy-hosted,needs-review,,
resource-0283,link,allowed to escape,https://www.WantToKnow.info/nationbetrayed10pg#black,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0284,link,alternative therapies gaining wider acceptance,http://health.usnews.com/articles/health/2008/01/09/embracing-alternative-care.html,health.usnews.com,14,trf14b.php,,review-external-link,needs-review,,
resource-0285,link,an engaging article,http://health.usnews.com/articles/health/respiratory-disorders/2008/06/23/can-hypnosis-snuff-out-a-smokers-cigarette-habit.html,health.usnews.com,14,trf14b.php,,review-external-link,needs-review,,
resource-0286,media-file,article in the Harvard Gazette,https://www.personalgrowthcourses.net/stories/14b.meditation_temperature.pdf,www.personalgrowthcourses.net,14,trf14b.php,,review-legacy-hosted,needs-review,,
resource-0287,link,available here,https://www.WantToKnow.info/nationbetrayed10pg,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0288,link,Biofeedback,http://en.wikipedia.org/wiki/Biofeedback,en.wikipedia.org,14,trf14b.php,,review-external-link,needs-review,,
resource-0289,link,Boston Globe article,https://www.WantToKnow.info/a-meditation-research-coming-age,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0290,link,Chandra Levy and Congressman Gary Condit,http://en.wikipedia.org/wiki/Chandra_Levy,en.wikipedia.org,14,trf14b.php,,review-external-link,needs-review,,
resource-0291,link,click here,https://www.WantToKnow.info/mindcontrolinformation#mindcontrolsurvivors,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0292,link,Click Here,http://support.personalgrowthcourses.net/user/me/edit/Transformation+Course+-+Lesson+14,support.personalgrowthcourses.net,14,trf14b.php,,review-external-link,needs-review,,
resource-0293,link,declassified government documents,https://www.WantToKnow.info/mindcontrol10pg#ciadocs,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0294,link,disinformation programs,http://en.wikipedia.org/wiki/Disinformation,en.wikipedia.org,14,trf14b.php,,review-external-link,needs-review,,
resource-0295,link,Dr. Josef Mengele,http://en.wikipedia.org/wiki/Josef_Mengele,en.wikipedia.org,14,trf14b.php,,review-external-link,needs-review,,
resource-0296,link,free reign to torture,https://web.archive.org/web/20110917134939/http://articles.boston.com/2008-04-30/news/29272267_1_efraim-zuroff-top-nazi-hunter-ss-doctor-aribert-heim,web.archive.org,14,trf14b.php,,review-archived-link,needs-review,,
resource-0297,link,http://www.monroeinstitute.org,http://www.monroeinstitute.org,www.monroeinstitute.org,14,trf14b.php,,review-external-link,needs-review,,
resource-0298,link,https://www.personalgrowthcourses.net/audio/we-are-one-kevin-reid.php,https://www.personalgrowthcourses.net/audio/we-are-one-kevin-reid.php,www.personalgrowthcourses.net,14;21,trf14b.php;trfc21b.php,,review-legacy-hosted,needs-review,,
resource-0299,media,https://www.personalgrowthcourses.net/video/lion_hug,https://www.personalgrowthcourses.net/video/lion_hug,www.personalgrowthcourses.net,14;21,trf14b.php;trfc21b.php,WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/LION_HUG.mp4,migrate-local-video-candidate,needs-review,,
resource-0300,link,https://www.WantToKnow.info/060501conspiracyofsilence,https://www.WantToKnow.info/060501conspiracyofsilence,www.wanttoknow.info,14;21,trf14b.php;trfc21b.php,,review-external-link,needs-review,,
resource-0301,link,https://www.WantToKnow.info/microchips...,https://www.WantToKnow.info/microchipsimplantsnewsarticles,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0302,link,https://www.WantToKnow.info/mindcon...,https://www.WantToKnow.info/mindcontrolnewsarticles,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0303,link,https://www.WantToKnow.info/mindcontrol,https://www.WantToKnow.info/mindcontrol,www.wanttoknow.info,14;21,trf14a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0304,link,https://www.WantToKnow.info/mindcontrolvideo,https://www.WantToKnow.info/mindcontrolvideo,www.wanttoknow.info,14;21,trf14a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0305,media-file,Hubble Alex Grey Image of Mind,https://www.personalgrowthcourses.net/images/mindalexgrey.jpg,www.personalgrowthcourses.net,14,trf14b.php,,review-legacy-hosted,needs-review,,
resource-0306,link,hypnosis,https://www.WantToKnow.info/mindcontrollers10pg#hypnosis,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0307,link,Hypnotherapy,http://en.wikipedia.org/wiki/Hypnotherapy,en.wikipedia.org,14,trf14b.php,,review-external-link,needs-review,,
resource-0308,link,informative article,https://web.archive.org/web/20090206194631/http://www.cbsnews.com/stories/2008/07/01/tech/main4221948.shtml,web.archive.org,14,trf14b.php,,review-archived-link,needs-review,,
resource-0309,link,Judith Moore,http://www.amazon.com/Song-Freedom-Judith-K-Moore/dp/1891824384/ref=sr_1_1/105-8477226-4271649?tag=wanttinfo-20&ie=UTF8&s=books&qid=1187983675&sr=1-1,www.amazon.com,14,trf14b.php,,review-external-link,needs-review,,
resource-0310,link,Kathleen Sullivan,http://web.archive.org/web/20090309010706/http://naffoundation.org/About_NAFF.htm#Board%20of%20Directors,web.archive.org,14,trf14b.php,,review-archived-link,needs-review,,
resource-0311,link,Major media articles,https://web.archive.org/web/20080725012256/http://health.usnews.com/articles/health/living-well-usn/2008/06/05/the-benefits-of-biofeedback.html,web.archive.org,14,trf14b.php,,review-archived-link,needs-review,,
resource-0312,link,Manchurian Candidates,http://en.wikipedia.org/wiki/The_Manchurian_Candidate_%281962_film%29,en.wikipedia.org,14,trf14b.php,,review-external-link,needs-review,,
resource-0313,link,many groups,http://www.google.com/search?q=%22mind+control%22+forum,www.google.com,14,trf14b.php,,review-external-link,needs-review,,
resource-0314,link,many reliable resources,https://www.WantToKnow.info/mindcontrolinformation,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0315,link,meditation,http://en.wikipedia.org/wiki/Meditation,en.wikipedia.org,14,trf14b.php,,review-external-link,needs-review,,
resource-0316,link,mind-altering drugs,https://www.WantToKnow.info/mindcontrol10pg#_edn12,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0317,media-file,mind-control-3X4.jpg,https://www.personalgrowthcourses.net/images/mind-control-3X4.jpg,www.personalgrowthcourses.net,14,trf14a.php,,review-legacy-hosted,needs-review,,
resource-0318,link,MKULTRA,https://www.WantToKnow.info/050626mkultra,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0319,link,paranormal phenomena,https://en.wikipedia.org/wiki/Stargate_Project_(U.S._Army_unit),en.wikipedia.org,14,trf14b.php,,review-external-link,needs-review,,
resource-0320,link,psychoactive drugs,http://en.wikipedia.org/wiki/Entheogens,en.wikipedia.org,14,trf14b.php,,review-external-link,needs-review,,
resource-0321,link,relaxation techniques,http://www.relaxationresponse.org/steps/,www.relaxationresponse.org,14,trf14b.php,,review-external-link,needs-review,,
resource-0322,media-file,sedona_child_teka.jpg,https://www.personalgrowthcourses.net/images/sedona_child_teka.jpg,www.personalgrowthcourses.net,14,trf14b.php,,review-legacy-hosted,needs-review,,
resource-0323,media-file,storm_fear_affirmations.jpg,https://www.personalgrowthcourses.net/sacred_cows/storm_fear_affirmations.jpg,www.personalgrowthcourses.net,14,trf14a.php,,review-legacy-hosted,needs-review,,
resource-0324,link,to Argentina,http://www.nbcnews.com/id/26505933/ns/world_news-mideast_n_africa/t/israeli-ex-agent-we-allowed-nazi-doc-escape/,www.nbcnews.com,14,trf14b.php,,review-external-link,needs-review,,
resource-0325,link,torture,https://www.WantToKnow.info/mindcontrol10pg#_ednref19,www.wanttoknow.info,14,trf14b.php,,review-external-link,needs-review,,
resource-0326,link,www.alexgrey.com,http://www.alexgrey.com,www.alexgrey.com,14,trf14b.php,,review-external-link,needs-review,,
resource-0327,link,Click Here,http://support.personalgrowthcourses.net/user/me/edit/Transformation+Course+-+Lesson+15,support.personalgrowthcourses.net,15,trf15b.php,,review-external-link,needs-review,,
resource-0328,link,Course in Miracles,http://www.amazon.com/A-Course-in-Miracles/dp/1890648337/ref=pd_bbs_sr_1/105-8477226-4271649?tag=wanttinfo-20&ie=UTF8&s=books&qid=1188069347&sr=8-1,www.amazon.com,15,trf15a.php,,review-external-link,needs-review,,
resource-0329,link,Course in Miracles,http://www.amazon.com/A-Course-in-Miracles/dp/1890648337?tag=wanttinfo-20,www.amazon.com,15,trf15b.php,,review-external-link,needs-review,,
resource-0330,media-file,Drinking in the Divine Light,https://www.personalgrowthcourses.net/images/canyonlightwoman.jpg,www.personalgrowthcourses.net,15,trf15a.php,,review-legacy-hosted,needs-review,,
resource-0331,media-file,eternal_truth_mirror.jpg,https://www.personalgrowthcourses.net/sacred_cows/eternal_truth_mirror.jpg,www.personalgrowthcourses.net,15,trf15b.php,,review-legacy-hosted,needs-review,,
resource-0332,link,http://www.acim.org,http://www.acim.org,www.acim.org,15,trf15b.php,,review-external-link,needs-review,,
resource-0333,link,http://www.noetic.org,http://www.noetic.org,www.noetic.org,15,trf15b.php,,review-external-link,needs-review,,
resource-0334,media,https://www.personalgrowthcourses.net/video/ashes_snow_feather_fire,https://www.personalgrowthcourses.net/video/ashes_snow_feather_fire,www.personalgrowthcourses.net,15;21,trf15b.php;trfc21b.php,,review-legacy-hosted,needs-review,,
resource-0335,media,https://www.personalgrowthcourses.net/video/validation,https://www.personalgrowthcourses.net/video/validation,www.personalgrowthcourses.net,15;21,trf15a.php;trfc21b.php,WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/VALIDATION.mp4,migrate-local-video-candidate,needs-review,,
resource-0336,link,https://www.WantToKnow.info/consciousnessparadigms,https://www.WantToKnow.info/consciousnessparadigms,www.wanttoknow.info,15;21,trf15a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0337,link,https://www.WantToKnow.info/inspiration/new_paradigm_shift,https://www.WantToKnow.info/inspiration/new_paradigm_shift,www.wanttoknow.info,15;21,trf15a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0338,link,https://www.WantToKnow.info/wingmakersorig...,https://www.WantToKnow.info/wingmakersorig/wingmakerschanges,www.wanttoknow.info,15,trf15b.php,,review-external-link,needs-review,,
resource-0339,link,https://www.weboflove.org/courseinmiracles,https://www.weboflove.org/courseinmiracles,www.weboflove.org,15;21,trf15a.php;trfc21b.php,,review-external-link,needs-review,,
resource-0340,link,https://www.wingmakers.us,https://www.wingmakers.us,www.wingmakers.us,15,trf15b.php,,review-external-link,needs-review,,
resource-0341,link,lightbeingvision.com,http://www.lightbeingvision.com,www.lightbeingvision.com,15,trf15a.php,,review-external-link,needs-review,,
resource-0342,media-file,paradigm_shift_sunrise.jpg,https://www.personalgrowthcourses.net/images/paradigm_shift_sunrise.jpg,www.personalgrowthcourses.net,15,trf15a.php,,review-legacy-hosted,needs-review,,
resource-0343,link,Susan Slotter,http://www.soulscapes.com,www.soulscapes.com,15,trf15a.php,,review-external-link,needs-review,,
resource-0344,media-file,What is most important to you?,https://www.personalgrowthcourses.net/images/infinite_creation_joseph_eagle.jpg,www.personalgrowthcourses.net,15,trf15b.php,,review-legacy-hosted,needs-review,,
resource-0345,link,www.eaglezen.com,https://web.archive.org/web/20071207220610/http://www.eaglezen.com/,web.archive.org,15,trf15b.php,,review-archived-link,needs-review,,
resource-0346,media-file,affirmations_dont_work.jpg,https://www.personalgrowthcourses.net/sacred_cows/affirmations_dont_work.jpg,www.personalgrowthcourses.net,16,trf16a.php,,review-legacy-hosted,needs-review,,
resource-0347,link,Click Here,http://support.personalgrowthcourses.net/user/me/edit/Transformation+Course+-+Lesson+16,support.personalgrowthcourses.net,16,trf16b.php,,review-external-link,needs-review,,
resource-0348,link,http://www.amazon.com/gp...,http://www.amazon.com/gp/product/0452287588/sr=1-2/qid=1156288694/ref=pd_bbs_2/104-3462640-4229555?tag=wanttinfo-20&ie=UTF8&s=books,www.amazon.com,16,trf16b.php,,review-external-link,needs-review,,
resource-0349,link,http://www.amazon.com/Intention-Experiment...,http://www.amazon.com/Intention-Experiment-Using-Thoughts-Change/dp/0743276965/ref=pd_bbs_sr_1?tag=wanttinfo-20&ie=UTF8&s=books&qid=1214870758&sr=1-1,www.amazon.com,16,trf16b.php,,review-external-link,needs-review,,
resource-0350,link,http://www.soulfulliving.com/bookspurp...,http://www.soulfulliving.com/bookspurpose.htm,www.soulfulliving.com,16,trf16b.php,,review-external-link,needs-review,,
resource-0351,media,https://www.personalgrowthcourses.net/video/evolution_creature_comforts,https://www.personalgrowthcourses.net/video/evolution_creature_comforts,www.personalgrowthcourses.net,16;21,trf16b.php;trfc21b.php,WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/EVOLUTION_CREATURE_COMFORTS.mp4,migrate-local-video-candidate,needs-review,,
resource-0352,media,https://www.personalgrowthcourses.net/video/intentional_chocolate,https://www.personalgrowthcourses.net/video/intentional_chocolate,www.personalgrowthcourses.net,16;21,trf16a.php;trfc21b.php,WTKvideos|exact-stem|/mnt/c/datasources/WTKvideos/INTENTIONAL_CHOCOLATE.mp4,migrate-local-video-candidate,needs-review,,
